date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2008-08-01,0.15840393905486128,3.0256013743108734,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,False,,True,4,seasonal,per_year_detection,0.2279867256636694,0.0
2008-09-01,0.1364738514938485,3.0239763335266368,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,False,,True,4,seasonal,per_year_detection,0.4035398230087813,0.13849557522124117
2008-10-01,0.12026365276073703,3.0406268770394926,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,False,,True,4,seasonal,per_year_detection,5.361504424778629,-1.1359513274336424
2008-11-01,0.11124437298450778,7.922849596391724,20.0,0.196424,True,usable,2008,recession,provisional,False,False,True,False,,True,4,seasonal,per_year_detection,66.9012168141591,14.133517699115039
2008-12-01,0.20712084402029918,3.6280219583023516,20.0,0.196424,True,usable,2009,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,147.5456858407078,24.081415929203544
2009-01-01,7.618662933013934,50.468491500363,20.0,0.196424,True,low,2009,recovery,provisional,True,False,False,True,5,False,,seasonal,per_year_detection,632.5619469026547,399.89612831858403
2009-02-01,4.583279058147541,11.795097219289822,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,True,5,False,,seasonal,per_year_detection,347.6040929203538,110.46626106194694
2009-03-01,0.44361366066412705,3.0589432915070427,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,True,5,False,,seasonal,per_year_detection,34.3420353982299,-51.67865044247788
2009-04-01,0.24918901767706703,3.0388181004881942,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,True,5,False,,seasonal,per_year_detection,28.119690265486547,21.456969026548677
2009-05-01,0.19654520655713142,6.693877797667969,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,3.47013274336269,2.8410398230087366
2009-06-01,0.18185369615669417,3.008705849775269,20.0,0.196424,True,usable,2009,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection,0.0,-0.2184734513274044
2009-07-01,0.1776576140829994,3.023020907537915,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.006194690265481,-0.151438053097303
2009-08-01,0.17108237139503424,3.0380423272494883,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.0025442477876083,-0.2254424778760611
2009-09-01,0.1388185730510658,3.3913294601561437,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,False,,True,5,seasonal,per_year_detection,0.0005530973451322,-0.2644911504424079
2009-10-01,0.1162270443061821,3.0210488103047837,20.0,0.196424,True,usable,2009,recession,provisional,False,False,False,False,,True,5,seasonal,per_year_detection,0.5315265486724788,-5.965929203539793
2009-11-01,0.11304074117385779,3.0759368084517473,20.0,0.196424,True,usable,2009,recession,provisional,False,False,True,False,,True,5,seasonal,per_year_detection,5.7998893805307885,-46.967809734513274
2009-12-01,0.13015861432597595,7.121038957984652,20.0,0.196424,True,usable,2010,recovery,ok,False,False,False,False,,True,5,seasonal,per_year_detection,187.76581858407064,64.3015486725664
