date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2013-07-01,0.05134274177780298,2.782953338002057,20.0,0.073039,True,usable,2013,dry,ok,False,True,False,False,,True,8,seasonal,per_year_detection
2013-08-01,0.03916931167726513,2.786981727104873,20.0,0.073039,True,usable,2013,dry,ok,False,False,False,False,,True,8,seasonal,per_year_detection
2013-09-01,0.0366094014580395,2.7917930284936947,20.0,0.073039,True,usable,2013,dry,ok,False,False,False,False,,True,8,seasonal,per_year_detection
2013-10-01,0.0325113909665242,2.8583877696441067,20.0,0.073039,True,usable,2013,dry,ok,False,False,False,False,,True,8,seasonal,per_year_detection
2013-11-01,0.02993453786963711,2.793755861778113,20.0,0.073039,True,usable,2013,dry,ok,False,False,True,False,,True,8,seasonal,per_year_detection
2013-12-01,0.10380210390309445,42.56309676123994,20.0,0.073039,True,low,2014,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2014-01-01,0.1312335436997358,9.0907489918246,20.0,0.073039,True,usable,2014,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2014-02-01,0.8168978959305887,10.035773168729758,20.0,0.073039,True,usable,2014,wet,ok,True,False,False,True,9,False,,seasonal,per_year_detection
2014-03-01,0.1885772904191177,4.25130070326438,20.0,0.073039,True,usable,2014,recession,ok,False,False,False,True,9,False,,seasonal,per_year_detection
2014-04-01,0.10820565810222534,2.801761741430872,20.0,0.073039,True,usable,2014,dry,ok,False,False,False,True,9,False,,seasonal,per_year_detection
2014-05-01,0.08573588812490322,3.0477303863305663,20.0,0.073039,True,usable,2014,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2014-06-01,0.07100647105150786,2.7984885017670402,20.0,0.073039,True,usable,2014,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2014-07-01,0.06862636698109431,2.785110511215626,20.0,0.073039,True,usable,2014,dry,ok,False,True,False,False,,False,,seasonal,per_year_detection
2014-08-01,0.055739920578537674,2.780089137617675,20.0,0.073039,True,usable,2014,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2014-09-01,0.041920095939209055,2.783898200229021,20.0,0.073039,True,usable,2014,dry,ok,False,False,False,False,,True,9,seasonal,per_year_detection
2014-10-01,0.04203705715088324,2.783606690335296,20.0,0.073039,True,usable,2014,dry,ok,False,False,False,False,,True,9,seasonal,per_year_detection
2014-11-01,0.028910333206577616,3.67462657721428,20.0,0.073039,True,usable,2014,dry,ok,False,False,True,False,,True,9,seasonal,per_year_detection
2014-12-01,0.09376873666962417,6.388075627698075,20.0,0.073039,True,usable,2015,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2015-01-01,0.3184574854410838,30.107327835043378,20.0,0.073039,True,low,2015,wet,provisional,True,False,False,True,10,False,,seasonal,per_year_detection
2015-02-01,0.21482883682530637,3.0666507665757012,20.0,0.073039,True,usable,2015,recession,provisional,False,False,False,True,10,False,,seasonal,per_year_detection
2015-03-01,0.16426650784362865,3.26598985904636,20.0,0.073039,True,usable,2015,dry,provisional,False,False,False,True,10,False,,seasonal,per_year_detection
2015-04-01,0.09970516256296044,3.2183987866821475,20.0,0.073039,True,usable,2015,dry,provisional,False,False,False,True,10,False,,seasonal,per_year_detection
2015-05-01,0.07953502407860126,2.850717820440307,20.0,0.073039,True,usable,2015,dry,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2015-06-01,0.06995579420974814,2.7897987306493186,20.0,0.073039,True,usable,2015,dry,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2015-07-01,0.04502370069765318,2.7825257901579263,20.0,0.073039,True,usable,2015,dry,provisional,False,False,False,False,,True,10,seasonal,per_year_detection
2015-08-01,0.046178596884770454,2.780990504717639,20.0,0.073039,True,usable,2015,dry,provisional,False,False,False,False,,True,10,seasonal,per_year_detection
2015-09-01,0.037511695036754195,2.783851928817319,20.0,0.073039,True,usable,2015,dry,provisional,False,False,False,False,,True,10,seasonal,per_year_detection
2015-10-01,0.034036782056618774,2.782783984635226,20.0,0.073039,True,usable,2015,dry,provisional,False,False,True,False,,True,10,seasonal,per_year_detection
2015-11-01,0.03406631218737123,2.796425722233345,20.0,0.073039,True,usable,2016,wet,ok,False,False,False,False,,True,10,seasonal,per_year_detection
2015-12-01,0.04465809235557482,4.506481060805799,20.0,0.073039,True,usable,2016,wet,ok,False,False,False,False,,True,10,seasonal,per_year_detection
2016-01-01,0.07947584193249073,3.075300744279359,20.0,0.073039,True,usable,2016,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2016-02-01,0.13229574664402893,4.870893414524978,20.0,0.073039,True,usable,2016,wet,ok,True,False,False,False,,False,,seasonal,per_year_detection
