date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2020-07-01,0.16242522893775593,3.035866079164066,20.0,0.196424,True,usable,2020,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2020-08-01,0.1596402898483095,3.052818765938312,20.0,0.196424,True,usable,2020,dry,ok,False,False,False,False,,True,16,seasonal,per_year_detection
2020-09-01,0.13941059952621873,3.0430399401135726,20.0,0.196424,True,usable,2020,dry,ok,False,False,False,False,,True,16,seasonal,per_year_detection
2020-10-01,0.1205905665351807,3.0529249243815038,20.0,0.196424,True,usable,2020,dry,ok,False,False,True,False,,True,16,seasonal,per_year_detection
2020-11-01,0.12230346149766941,3.1020313703915856,20.0,0.196424,True,usable,2021,wet,ok,False,False,False,False,,True,16,seasonal,per_year_detection
2020-12-01,0.17385195772504988,3.7842055263390733,20.0,0.196424,True,usable,2021,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2021-01-01,8.290911300778141,17.49498901525509,20.0,0.196424,True,usable,2021,wet,ok,True,False,False,True,18,False,,seasonal,per_year_detection
2021-02-01,1.0219300071535418,10.06399190125403,20.0,0.196424,True,usable,2021,recession,ok,False,False,False,True,18,False,,seasonal,per_year_detection
2021-03-01,0.35505813407218195,6.5705665998671465,20.0,0.196424,True,usable,2021,dry,ok,False,False,False,True,18,False,,seasonal,per_year_detection
2021-04-01,0.2735869497781591,3.7833521757764967,20.0,0.196424,True,usable,2021,dry,ok,False,False,False,True,18,False,,seasonal,per_year_detection
2021-05-01,0.25678566638097033,3.0181621172533886,20.0,0.196424,True,usable,2021,dry,ok,False,False,False,True,18,False,,seasonal,per_year_detection
2021-06-01,0.1883916005482919,3.093375374254446,20.0,0.196424,True,usable,2021,dry,ok,False,True,False,False,,False,,seasonal,per_year_detection
2021-07-01,0.18340846500219007,3.036160056391365,20.0,0.196424,True,usable,2021,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2021-08-01,0.16730659583230514,3.038879345743881,20.0,0.196424,True,usable,2021,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2021-09-01,0.14512562746358806,3.0349188192094356,20.0,0.196424,True,usable,2021,dry,ok,False,False,False,False,,True,17,seasonal,per_year_detection
2021-10-01,0.13098682539100337,3.0419701896475675,20.0,0.196424,True,usable,2021,dry,ok,False,False,True,False,,True,17,seasonal,per_year_detection
2021-11-01,0.19989349066914489,3.066549952263406,20.0,0.196424,True,usable,2022,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2021-12-01,0.35052100718821666,3.3192519602462762,20.0,0.196424,True,usable,2022,wet,ok,False,False,False,True,19,False,,seasonal,per_year_detection
2022-01-01,0.8392272249325035,11.080981620992882,20.0,0.196424,True,usable,2022,wet,ok,True,False,False,True,19,False,,seasonal,per_year_detection
2022-02-01,0.6507802050749678,3.0580205296546876,20.0,0.196424,True,usable,2022,recession,ok,False,False,False,True,19,False,,seasonal,per_year_detection
2022-03-01,0.25749502959333465,3.0506547669040276,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,True,19,False,,seasonal,per_year_detection
2022-04-01,0.21034725522617959,3.332072633770152,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2022-05-01,0.3309509644892194,3.098487311595813,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,True,20,False,,seasonal,per_year_detection
2022-06-01,0.20326075950732514,3.0995162318913603,20.0,0.196424,True,usable,2022,dry,ok,False,True,False,False,,False,,seasonal,per_year_detection
2022-07-01,0.21090779717998617,3.093395789339675,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2022-08-01,0.16846794154295147,3.0916890882145225,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2022-09-01,0.1535798661227808,3.0900722134643774,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,False,,True,18,seasonal,per_year_detection
2022-10-01,0.1291465177186941,3.0925179406748238,20.0,0.196424,True,usable,2022,dry,ok,False,False,False,False,,True,18,seasonal,per_year_detection
2022-11-01,0.12277341400354061,5.504911399959162,20.0,0.196424,True,usable,2022,dry,ok,False,False,True,False,,True,18,seasonal,per_year_detection
2022-12-01,0.2801934337490421,3.095290309248936,20.0,0.196424,True,usable,2023,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-01-01,6.226224073132963,34.47249236710586,20.0,0.196424,True,low,2023,wet,provisional,True,False,False,True,21,False,,seasonal,per_year_detection
2023-02-01,3.8330589442153147,32.96136367543068,20.0,0.196424,True,low,2023,recession,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2023-03-01,0.546061482374259,3.806425305102428,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2023-04-01,0.2552562830365068,4.2030209998141,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2023-05-01,0.25102286677754326,3.096547878499049,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2023-06-01,0.21331047415561744,3.0900517983791485,20.0,0.196424,True,usable,2023,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2023-07-01,0.18707928278200336,3.081444798446559,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-08-01,0.17235605408540225,3.0960089202490004,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-09-01,0.15132438219637614,3.083768035145631,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,False,,True,19,seasonal,per_year_detection
2023-10-01,0.123893235596179,3.08978640227117,20.0,0.196424,True,usable,2023,recession,provisional,False,False,False,False,,True,19,seasonal,per_year_detection
2023-11-01,0.11621237185093089,3.1212337995580786,20.0,0.196424,True,usable,2023,dry,provisional,False,False,True,False,,True,19,seasonal,per_year_detection
2023-12-01,0.2760317860458052,5.799668483513981,20.0,0.196424,True,usable,2024,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-01-01,0.41870782247741983,29.784535515776717,20.0,0.196424,True,low,2024,wet,provisional,False,False,False,True,22,False,,seasonal,per_year_detection
2024-02-01,3.8187500288446143,42.49444087021669,20.0,0.196424,True,low,2024,wet,provisional,True,False,False,True,22,False,,seasonal,per_year_detection
2024-03-01,2.0024172751251683,15.342357100425847,20.0,0.196424,True,usable,2024,wet,provisional,False,False,False,True,22,False,,seasonal,per_year_detection
2024-04-01,0.5078316052168294,3.078198799895132,20.0,0.196424,True,usable,2024,recession,provisional,False,False,False,True,22,False,,seasonal,per_year_detection
2024-05-01,0.3454847752718302,3.0988221189935707,20.0,0.196424,True,usable,2024,recession,provisional,False,False,False,True,22,False,,seasonal,per_year_detection
2024-06-01,0.2678272838664577,3.0953923846750815,20.0,0.196424,True,usable,2024,recession,provisional,False,False,False,True,22,False,,seasonal,per_year_detection
2024-07-01,0.2150648341361123,3.077512853031434,20.0,0.196424,True,usable,2024,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2024-08-01,0.1937510902790436,3.0765696760938495,20.0,0.196424,True,usable,2024,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-09-01,0.15654410477214314,3.088920802657456,20.0,0.196424,True,usable,2024,recession,provisional,False,False,False,False,,True,20,seasonal,per_year_detection
2024-10-01,0.14338824855833474,3.07592455940061,20.0,0.196424,True,usable,2024,recession,provisional,False,False,False,False,,True,20,seasonal,per_year_detection
2024-11-01,0.131635004159201,3.0882511878619416,20.0,0.196424,True,usable,2024,dry,provisional,False,False,True,False,,True,20,seasonal,per_year_detection
2024-12-01,0.500944624006701,16.714361069281736,20.0,0.196424,True,usable,2025,wet,provisional,False,False,False,True,23,False,,seasonal,per_year_detection
2025-01-01,0.47280856950339145,8.627741659182156,20.0,0.196424,True,usable,2025,wet,provisional,False,False,False,True,23,False,,seasonal,per_year_detection
2025-02-01,1.8124986416840754,3.6220280892790875,20.0,0.196424,True,usable,2025,wet,provisional,True,False,False,True,23,False,,seasonal,per_year_detection
2025-03-01,0.6712176889238864,4.883782431863734,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,True,23,False,,seasonal,per_year_detection
2025-04-01,0.4510596600340945,17.638968445341856,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,True,23,False,,seasonal,per_year_detection
2025-05-01,0.3500056100106211,3.201383424167533,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,True,23,False,,seasonal,per_year_detection
2025-06-01,0.30070294638494316,3.0961681579137874,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,True,23,False,,seasonal,per_year_detection
2025-07-01,0.28629525978846815,3.0955516223398685,20.0,0.196424,True,usable,2025,recession,provisional,False,True,False,True,23,False,,seasonal,per_year_detection
2025-08-01,0.2133495230507562,3.088651323532432,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-09-01,0.17576101591594684,3.093951079657907,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-10-01,0.16759923419322692,3.0961150786921916,20.0,0.196424,True,usable,2025,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-11-01,0.15483206003207928,3.2145593201743954,20.0,0.196424,True,usable,2025,dry,provisional,False,False,True,False,,False,,seasonal,per_year_detection
2025-12-01,0.4208539490495176,11.196061456429328,20.0,0.196424,True,usable,,unspecified,outside_cycle,False,False,False,True,24,False,,seasonal,per_year_detection
