date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2008-12-01,0.061145956685472576,3.211017790076525,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,47.1903125967191,1.1272361497988257
2009-01-01,0.04943013603006072,3.1894326598743916,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,19.89640978025361,-18.775673166202413
2009-02-01,0.04343284916965884,4.289381291443558,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,23.85601980810876,-17.13995666976169
2009-03-01,0.0417696366171719,3.0997278891473816,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,29.92231507273272,-12.483596409780258
2009-04-01,0.043778059548110544,3.089576772807662,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,47.40603528319387,20.224264933457132
2009-05-01,0.04100894718743082,3.1866929324078184,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,12.084370164035724,-18.367440420922307
2009-06-01,0.09519326642298687,14.287022697772398,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,72.82448158464854,27.942556484060667
2009-07-01,0.12833064056037866,33.74086322193701,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,33.4504487774681,-7.502723614979885
2009-08-01,0.05967585848669152,3.7197502774017837,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,14.574373259052736,-16.257660167130922
2009-09-01,0.044215351699248104,3.0975881701673096,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,24.450108325595608,-1.7630454967502338
2009-10-01,0.05333763495261192,4.477656717051231,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,27.013184772516063,-3.9703497369235663
2009-11-01,0.073837277798331,3.1856808558362295,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,27.21562983596392,-34.26948313215722
2009-12-01,0.03860300158738998,4.87591293363235,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,76.64692045806234,30.583844011142062
2010-01-01,0.03774747557885745,3.075611983850433,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,12.820427112348936,-25.851655834107085
2010-02-01,0.18478883174390348,6.9552621882414565,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,119.5213246672855,78.52534818941504
2010-03-01,0.11038030865994229,4.404495370975384,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,61.18248220365193,18.776570721138953
